season,winslot,Aslot,Bslot,Aseed,Bseed,Aname,Bname,Awins,Bwins,Alosses,Blosses,daynum,Aregion,Bregion,winner,teamA,teamB,Aminscore,Bminscore,Amaxscore,Bmaxscore,Aqvgscore,Bqvgscore,Astdscore,Bstdscore
G,R2Y3,R1Y3,R1Y6,03,06,Pittsburgh,California,27,22,5,8,139,South,South,A,731,539,53.0,53.0,92.0,107.0,72.59375,72.599999999999994,8.753068658333488,13.167130793507496
G,R2Y4,R1Y4,R1Y5,13,05,UNC Wilmington,Indiana,22,19,9,11,138,South,South,B,816,625,50.0,49.0,83.0,88.0,67.096774193548384,69.166666666666671,8.2475992155280675,10.705398430490831
G,R2Z1,R1Z1,R1Z8,01,08,Cincinnati,UCLA,30,19,3,11,139,West,West,B,549,810,54.0,51.0,103.0,98.0,77.181818181818187,73.933333333333337,10.558508117338919,10.993735589972237
G,R2Z2,R1Z2,R1Z7,02,07,Oklahoma,Xavier,27,25,4,5,139,West,West,A,721,853,55.0,55.0,109.0,108.0,78.225806451612897,72.733333333333334,14.136910456420864,11.322347616795534
G,R2Z3,R1Z3,R1Z6,03,11,Arizona,Wyoming,22,20,9,8,138,West,West,A,511,852,60.0,51.0,99.0,104.0,82.967741935483872,75.214285714285708,10.22799406741518,13.699210464363953
G,R2Z4,R1Z4,R1Z5,04,12,Ohio St,Missouri,23,21,7,11,138,West,West,B,720,676,55.0,60.0,94.0,117.0,74.200000000000003,79.5,10.406408282079525,13.026415470113028
G,R3W1,R2W1,R2W4,01,04,Maryland,Kentucky,26,19,4,9,144,East,East,A,662,640,56.0,51.0,112.0,101.0,85.299999999999997,75.142857142857139,12.36702605048333,13.160314492861499
G,R3W2,R2W2,R2W3,02,11,Connecticut,S Illinois,24,26,6,7,144,East,East,A,559,749,46.0,55.0,110.0,101.0,77.933333333333337,75.909090909090907,13.343995736743258,9.5357815346506349
G,R3X1,R2X1,R2X4,01,04,Kansas,Illinois,27,24,3,8,144,Midwest,Midwest,A,636,623,55.0,56.0,110.0,105.0,91.033333333333331,77.3125,12.196948616582574,12.151228075795467
G,R3X2,R2X2,R2X3,02,06,Oregon,Texas,22,20,8,11,144,Midwest,Midwest,A,725,793,58.0,51.0,115.0,104.0,86.400000000000006,79.0,12.87529934927081,12.310499059614692
G,R3Y1,R2Y1,R2Y4,01,05,Duke,Indiana,29,19,3,11,143,South,South,B,577,625,60.0,49.0,108.0,88.0,89.71875,69.166666666666671,11.037533621126597,10.705398430490831
G,R3Y2,R2Y2,R2Y3,10,03,Kent,Pittsburgh,26,27,5,5,143,South,South,A,639,731,56.0,53.0,116.0,92.0,75.967741935483872,72.59375,11.56045503895051,8.753068658333488
G,R3Z1,R2Z1,R2Z4,08,12,UCLA,Missouri,19,21,11,11,143,West,West,B,810,676,51.0,60.0,98.0,117.0,73.933333333333337,79.5,10.993735589972237,13.026415470113028
G,R3Z2,R2Z2,R2Z3,02,03,Oklahoma,Arizona,27,22,4,9,143,West,West,A,721,511,55.0,60.0,109.0,99.0,78.225806451612897,82.967741935483872,14.136910456420864,10.22799406741518
G,R4W1,R3W1,R3W2,01,02,Maryland,Connecticut,26,24,4,6,146,East,East,A,662,559,56.0,46.0,112.0,110.0,85.299999999999997,77.933333333333337,12.36702605048333,13.343995736743258
G,R4X1,R3X1,R3X2,01,02,Kansas,Oregon,27,22,3,8,146,Midwest,Midwest,A,636,725,55.0,58.0,110.0,115.0,91.033333333333331,86.400000000000006,12.196948616582574,12.87529934927081
G,R4Y1,R3Y1,R3Y2,05,10,Indiana,Kent,19,26,11,5,145,South,South,A,625,639,49.0,56.0,88.0,116.0,69.166666666666671,75.967741935483872,10.705398430490831,11.56045503895051
G,R4Z1,R3Z1,R3Z2,12,02,Missouri,Oklahoma,21,27,11,4,145,West,West,B,676,721,60.0,55.0,117.0,109.0,79.5,78.225806451612897,13.026415470113028,14.136910456420864
G,R5WX,R4W1,R4X1,01,01,Maryland,Kansas,26,27,4,3,152,East,Midwest,A,662,636,56.0,55.0,112.0,110.0,85.299999999999997,91.033333333333331,12.36702605048333,12.196948616582574
G,R5YZ,R4Y1,R4Z1,05,02,Indiana,Oklahoma,19,27,11,4,152,South,West,A,625,721,49.0,55.0,88.0,109.0,69.166666666666671,78.225806451612897,10.705398430490831,14.136910456420864
G,R6CH,R5WX,R5YZ,01,05,Maryland,Indiana,26,19,4,11,154,East,South,A,662,625,56.0,49.0,112.0,88.0,85.299999999999997,69.166666666666671,12.36702605048333,10.705398430490831
H,X16,X16a,X16b,16,16,TX Southern,UNC Asheville,18,13,12,16,134,South,South,B,804,814,54.0,50.0,104.0,99.0,72.799999999999997,71.206896551724142,11.90070025950854,11.436117349160998
H,R1W1,W01,W16,01,16,Oklahoma,S Carolina St,24,20,6,10,136,East,East,A,721,747,45.0,53.0,100.0,90.0,71.166666666666671,72.799999999999997,13.537807142304185,9.3644718662257365
H,R1W2,W02,W15,02,15,Wake Forest,ETSU,24,17,5,10,137,East,East,A,839,586,55.0,56.0,104.0,97.0,78.41379310344827,79.703703703703709,11.769385304252403,12.042562834210674
H,R1W3,W03,W14,03,14,Syracuse,Manhattan,24,23,5,6,137,East,East,A,786,658,54.0,62.0,109.0,93.0,80.103448275862064,76.172413793103445,13.20487064681244,7.839198435084886
H,R1W4,W04,W13,04,13,Louisville,Austin Peay,24,20,6,7,137,East,East,A,651,519,58.0,46.0,104.0,87.0,81.833333333333329,69.703703703703709,10.724064320748713,11.740448646909837
H,R1W5,W05,W12,05,12,Mississippi St,Butler,21,24,9,5,137,East,East,B,675,535,49.0,52.0,100.0,81.0,70.166666666666671,68.58620689655173,12.242231096586202,7.6632451997620805
H,R1W6,W06,W11,06,11,Oklahoma St,Penn,20,22,9,5,137,East,East,A,722,728,48.0,47.0,93.0,99.0,68.724137931034477,70.18518518518519,11.572549421752585,11.524650029351859
H,R1W7,W07,W10,07,10,St Joseph's PA,Auburn,23,19,6,11,137,East,East,B,779,518,50.0,45.0,92.0,100.0,70.620689655172413,70.099999999999994,10.209575603673953,14.171214956147313
H,R1W8,W08,W09,08,09,California,NC State,21,18,8,12,136,East,East,A,539,695,58.0,54.0,88.0,104.0,74.482758620689651,72.400000000000006,7.6231077455560561,12.483589227461788
H,R1X1,X01,X16,01,16,Texas,UNC Asheville,22,13,6,16,137,South,South,A,793,814,57.0,50.0,100.0,99.0,78.857142857142861,71.206896551724142,9.8260378794386529,11.436117349160998
H,R1X2,X02,X15,02,15,Florida,Sam Houston St,24,21,7,6,137,South,South,A,592,751,55.0,56.0,99.0,85.0,75.903225806451616,71.777777777777771,11.64350805886067,8.2969576455975425
H,R1X3,X03,X14,03,14,Xavier,Troy,25,25,5,5,137,South,South,A,853,800,50.0,61.0,99.0,117.0,78.233333333333334,79.36666666666666,13.283281053849443,12.802300140556341
H,R1X4,X04,X13,04,13,Stanford,San Diego,23,17,8,11,136,South,South,A,783,753,52.0,49.0,93.0,93.0,72.258064516129039,74.678571428571431,9.8863468641565628,9.8780187842522764
H,R1X5,X05,X12,05,12,Connecticut,BYU,21,23,9,8,136,South,South,A,559,536,56.0,54.0,117.0,95.0,80.033333333333331,72.451612903225808,14.206766775808712,9.8204484152182445
H,R1X6,X06,X11,06,11,Maryland,UNC Wilmington,19,24,9,6,137,South,South,A,662,816,52.0,48.0,108.0,88.0,80.785714285714292,71.36666666666666,12.470986737386967,8.6582651585381445
H,R1X7,X07,X10,07,10,Michigan St,Colorado,19,20,12,11,137,South,South,A,671,556,40.0,54.0,82.0,107.0,67.225806451612897,75.516129032258064,9.56711328498311,13.948918255530776
H,R1X8,X08,X09,08,09,LSU,Purdue,21,18,10,10,137,South,South,B,655,738,53.0,42.0,112.0,95.0,73.225806451612897,71.75,13.282804011734569,12.534594984624411
H,R1Y1,Y01,Y16,01,16,Kentucky,IUPUI,29,19,3,13,137,Midwest,Midwest,A,640,631,61.0,45.0,115.0,98.0,77.53125,71.25,12.703307578638722,12.155245781143218
H,R1Y2,Y02,Y15,02,15,Pittsburgh,Wagner,26,21,4,10,137,Midwest,Midwest,A,731,838,56.0,57.0,96.0,102.0,74.599999999999994,75.548387096774192,10.021975853094039,11.511113030675826
H,R1Y3,Y03,Y14,03,14,Marquette,Holy Cross,23,25,5,4,136,Midwest,Midwest,A,660,616,60.0,49.0,105.0,92.0,78.392857142857139,69.34482758620689,11.935359488614031,10.835051237308528
H,R1Y4,Y04,Y13,04,13,Dayton,Tulsa,24,22,5,9,136,Midwest,Midwest,B,569,802,55.0,57.0,92.0,94.0,72.793103448275858,73.516129032258064,8.4949449891455338,9.0798286460381625
H,R1Y5,Y05,Y12,05,12,Wisconsin,Weber St,22,25,7,4,136,Midwest,Midwest,A,849,842,50.0,58.0,91.0,97.0,70.724137931034477,74.206896551724142,10.689655172413795,9.4189072883503755
H,R1Y6,Y06,Y11,06,11,Missouri,S Illinois,21,24,10,6,136,Midwest,Midwest,A,676,749,47.0,56.0,98.0,94.0,71.774193548387103,74.533333333333331,11.44047618403088,9.156903892085408
H,R1Y7,Y07,Y10,07,10,Indiana,Alabama,20,17,12,11,137,Midwest,Midwest,A,625,504,47.0,46.0,91.0,89.0,70.53125,69.285714285714292,10.03738130378138,11.170295887042636
H,R1Y8,Y08,Y09,08,09,Oregon,Utah,23,23,9,7,137,Midwest,Midwest,B,725,821,52.0,41.0,108.0,86.0,82.21875,66.733333333333334,12.861605593295884,12.082862059775225
H,R1Z1,Z01,Z16,01,16,Arizona,Vermont,25,19,3,10,136,West,West,A,511,828,65.0,50.0,107.0,101.0,85.214285714285708,67.793103448275858,10.192283996299578,11.78654788554579
H,R1Z2,Z02,Z15,02,15,Kansas,Utah St,23,22,7,8,136,West,West,A,636,822,56.0,50.0,105.0,95.0,81.333333333333329,65.966666666666669,11.987030027862986,10.323059408700288
H,R1Z3,Z03,Z14,03,14,Duke,Colorado St,24,17,6,13,136,West,West,A,577,557,65.0,51.0,104.0,102.0,81.966666666666669,74.0,9.250165163690621,12.027745701779143
H,R1Z4,Z04,Z13,04,13,Illinois,W Kentucky,24,23,6,8,136,West,West,A,623,835,59.0,57.0,96.0,89.0,75.433333333333337,73.096774193548384,10.281644918116079,8.6708813359750128
H,R1Z5,Z05,Z12,05,12,Notre Dame,WI Milwaukee,22,23,9,7,136,West,West,A,717,845,55.0,61.0,102.0,100.0,80.096774193548384,77.099999999999994,12.614264426177517,9.7548278645328583
H,R1Z6,Z06,Z11,06,11,Creighton,C Michigan,29,23,4,6,136,West,West,B,562,537,57.0,51.0,106.0,106.0,79.242424242424249,79.34482758620689,12.075595983862366,12.874127655934906
H,R1Z7,Z07,Z10,07,10,Memphis,Arizona St,23,18,6,11,136,West,West,B,666,512,58.0,55.0,94.0,108.0,74.517241379310349,75.965517241379317,8.5726939782768579,11.760491306358935
H,R1Z8,Z08,Z09,08,09,Cincinnati,Gonzaga,17,23,11,8,136,West,West,B,549,607,44.0,56.0,101.0,110.0,67.321428571428569,77.064516129032256,13.212692954202819,11.253488301829671
H,R2W1,R1W1,R1W8,01,08,Oklahoma,California,24,21,6,8,138,East,East,A,721,539,45.0,58.0,100.0,88.0,71.166666666666671,74.482758620689651,13.537807142304185,7.6231077455560561
H,R2W2,R1W2,R1W7,02,10,Wake Forest,Auburn,24,19,5,11,139,East,East,B,839,518,55.0,45.0,104.0,100.0,78.41379310344827,70.099999999999994,11.769385304252403,14.171214956147313
H,R2W3,R1W3,R1W6,03,06,Syracuse,Oklahoma St,24,20,5,9,139,East,East,A,786,722,54.0,48.0,109.0,93.0,80.103448275862064,68.724137931034477,13.20487064681244,11.572549421752585
H,R2W4,R1W4,R1W5,04,12,Louisville,Butler,24,24,6,5,139,East,East,B,651,535,58.0,52.0,104.0,81.0,81.833333333333329,68.58620689655173,10.724064320748713,7.6632451997620805
H,R2X1,R1X1,R1X8,01,09,Texas,Purdue,22,18,6,10,139,South,South,A,793,738,57.0,42.0,100.0,95.0,78.857142857142861,71.75,9.8260378794386529,12.534594984624411
H,R2X2,R1X2,R1X7,02,07,Florida,Michigan St,24,19,7,12,139,South,South,B,592,671,55.0,40.0,99.0,82.0,75.903225806451616,67.225806451612897,11.64350805886067,9.56711328498311
H,R2X3,R1X3,R1X6,03,06,Xavier,Maryland,25,19,5,9,139,South,South,B,853,662,50.0,52.0,99.0,108.0,78.233333333333334,80.785714285714292,13.283281053849443,12.470986737386967
H,R2X4,R1X4,R1X5,04,05,Stanford,Connecticut,23,21,8,9,138,South,South,B,783,559,52.0,56.0,93.0,117.0,72.258064516129039,80.033333333333331,9.8863468641565628,14.206766775808712
H,R2Y1,R1Y1,R1Y8,01,09,Kentucky,Utah,29,23,3,7,139,Midwest,Midwest,A,640,821,61.0,41.0,115.0,86.0,77.53125,66.733333333333334,12.703307578638722,12.082862059775225
H,R2Y2,R1Y2,R1Y7,02,07,Pittsburgh,Indiana,26,20,4,12,139,Midwest,Midwest,A,731,625,56.0,47.0,96.0,91.0,74.599999999999994,70.53125,10.021975853094039,10.03738130378138
H,R2Y3,R1Y3,R1Y6,03,06,Marquette,Missouri,23,21,5,10,138,Midwest,Midwest,A,660,676,60.0,47.0,105.0,98.0,78.392857142857139,71.774193548387103,11.935359488614031,11.44047618403088
H,R2Y4,R1Y4,R1Y5,13,05,Tulsa,Wisconsin,22,22,9,7,138,Midwest,Midwest,B,802,849,57.0,50.0,94.0,91.0,73.516129032258064,70.724137931034477,9.0798286460381625,10.689655172413795
H,R2Z1,R1Z1,R1Z8,01,09,Arizona,Gonzaga,25,23,3,8,138,West,West,A,511,607,65.0,56.0,107.0,110.0,85.214285714285708,77.064516129032256,10.192283996299578,11.253488301829671
H,R2Z2,R1Z2,R1Z7,02,10,Kansas,Arizona St,23,18,7,11,138,West,West,A,636,512,56.0,55.0,105.0,108.0,81.333333333333329,75.965517241379317,11.987030027862986,11.760491306358935
H,R2Z3,R1Z3,R1Z6,03,11,Duke,C Michigan,24,23,6,6,138,West,West,A,577,537,65.0,51.0,104.0,106.0,81.966666666666669,79.34482758620689,9.250165163690621,12.874127655934906
H,R2Z4,R1Z4,R1Z5,04,05,Illinois,Notre Dame,24,22,6,9,138,West,West,B,623,717,59.0,55.0,96.0,102.0,75.433333333333337,80.096774193548384,10.281644918116079,12.614264426177517
H,R3W1,R2W1,R2W4,01,12,Oklahoma,Butler,24,24,6,5,144,East,East,A,721,535,45.0,52.0,100.0,81.0,71.166666666666671,68.58620689655173,13.537807142304185,7.6632451997620805
H,R3W2,R2W2,R2W3,10,03,Auburn,Syracuse,19,24,11,5,144,East,East,B,518,786,45.0,54.0,100.0,109.0,70.099999999999994,80.103448275862064,14.171214956147313,13.20487064681244
H,R3X1,R2X1,R2X4,01,05,Texas,Connecticut,22,21,6,9,144,South,South,A,793,559,57.0,56.0,100.0,117.0,78.857142857142861,80.033333333333331,9.8260378794386529,14.206766775808712
H,R3X2,R2X2,R2X3,07,06,Michigan St,Maryland,19,19,12,9,144,South,South,A,671,662,40.0,52.0,82.0,108.0,67.225806451612897,80.785714285714292,9.56711328498311,12.470986737386967
H,R3Y1,R2Y1,R2Y4,01,05,Kentucky,Wisconsin,29,22,3,7,143,Midwest,Midwest,A,640,849,61.0,50.0,115.0,91.0,77.53125,70.724137931034477,12.703307578638722,10.689655172413795
H,R3Y2,R2Y2,R2Y3,02,03,Pittsburgh,Marquette,26,23,4,5,143,Midwest,Midwest,B,731,660,56.0,60.0,96.0,105.0,74.599999999999994,78.392857142857139,10.021975853094039,11.935359488614031
H,R3Z1,R2Z1,R2Z4,01,05,Arizona,Notre Dame,25,22,3,9,143,West,West,A,511,717,65.0,55.0,107.0,102.0,85.214285714285708,80.096774193548384,10.192283996299578,12.614264426177517
H,R3Z2,R2Z2,R2Z3,02,03,Kansas,Duke,23,24,7,6,143,West,West,A,636,577,56.0,65.0,105.0,104.0,81.333333333333329,81.966666666666669,11.987030027862986,9.250165163690621
H,R4W1,R3W1,R3W2,01,03,Oklahoma,Syracuse,24,24,6,5,146,East,East,B,721,786,45.0,54.0,100.0,109.0,71.166666666666671,80.103448275862064,13.537807142304185,13.20487064681244
H,R4X1,R3X1,R3X2,01,07,Texas,Michigan St,22,19,6,12,146,South,South,A,793,671,57.0,40.0,100.0,82.0,78.857142857142861,67.225806451612897,9.8260378794386529,9.56711328498311
H,R4Y1,R3Y1,R3Y2,01,03,Kentucky,Marquette,29,23,3,5,145,Midwest,Midwest,B,640,660,61.0,60.0,115.0,105.0,77.53125,78.392857142857139,12.703307578638722,11.935359488614031
H,R4Z1,R3Z1,R3Z2,01,02,Arizona,Kansas,25,23,3,7,145,West,West,B,511,636,65.0,56.0,107.0,105.0,85.214285714285708,81.333333333333329,10.192283996299578,11.987030027862986
H,R5WX,R4W1,R4X1,03,01,Syracuse,Texas,24,22,5,6,152,East,South,A,786,793,54.0,57.0,109.0,100.0,80.103448275862064,78.857142857142861,13.20487064681244,9.8260378794386529
H,R5YZ,R4Y1,R4Z1,03,02,Marquette,Kansas,23,23,5,7,152,Midwest,West,B,660,636,60.0,56.0,105.0,105.0,78.392857142857139,81.333333333333329,11.935359488614031,11.987030027862986
H,R6CH,R5WX,R5YZ,03,02,Syracuse,Kansas,24,23,5,7,154,East,West,A,786,636,54.0,56.0,109.0,105.0,80.103448275862064,81.333333333333329,13.20487064681244,11.987030027862986
I,Z16,Z16a,Z16b,16,16,Florida A&M,Lehigh,14,18,16,10,134,StLouis,StLouis,A,593,644,55.0,48.0,93.0,104.0,72.099999999999994,65.857142857142861,10.047719475914258,12.043712899607135
I,R1W1,W01,W16,01,16,Duke,Alabama St,27,16,5,14,136,Atlanta,Atlanta,A,577,506,56.0,43.0,99.0,79.0,79.75,61.43333333333333,9.7275382291718593,9.4080934424686831
I,R1W2,W02,W15,02,15,Mississippi St,Monmouth NJ,25,21,3,11,137,Atlanta,Atlanta,A,675,679,61.0,50.0,105.0,89.0,77.107142857142861,68.78125,9.2131090057059666,10.367420047316497
I,R1W3,W03,W14,03,14,Texas,Princeton,23,19,7,7,136,Atlanta,Atlanta,A,793,736,48.0,44.0,122.0,78.0,77.13333333333334,62.5,15.664680725192655,9.3859551376593444
I,R1W4,W04,W13,04,13,Cincinnati,ETSU,24,24,6,5,137,Atlanta,Atlanta,A,549,586,54.0,53.0,102.0,96.0,76.900000000000006,77.931034482758619,10.839280418920808,10.372147832246867
I,R1W5,W05,W12,05,12,Illinois,Murray St,24,25,6,5,137,Atlanta,Atlanta,A,623,687,51.0,49.0,94.0,100.0,72.533333333333331,80.799999999999997,11.893228699091301,13.548431643551959
I,R1W6,W06,W11,06,11,North Carolina,Air Force,18,22,10,6,136,Atlanta,Atlanta,A,708,502,56.0,35.0,115.0,86.0,83.071428571428569,60.178571428571431,14.478872715168153,11.665129879347285
I,R1W7,W07,W10,07,10,Xavier,Louisville,23,20,10,9,137,Atlanta,Atlanta,A,853,651,44.0,46.0,93.0,107.0,70.424242424242422,73.275862068965523,10.444747274979907,13.32846720556946
I,R1W8,W08,W09,08,09,Seton Hall,Arizona,19,20,9,9,136,Atlanta,Atlanta,A,764,511,55.0,61.0,91.0,109.0,72.285714285714292,87.517241379310349,9.497582936339807,12.593432031064699
I,R1X1,X01,X16,01,16,Stanford,UT San Antonio,29,16,1,12,136,Phoenix,Phoenix,A,783,820,60.0,47.0,100.0,106.0,73.933333333333337,72.428571428571431,8.9960485152587335,14.281427928378497
I,R1X2,X02,X15,02,15,Connecticut,Vermont,27,22,6,8,136,Phoenix,Phoenix,A,559,828,56.0,47.0,111.0,88.0,79.090909090909093,66.400000000000006,14.024575046473236,10.78455686000434
I,R1X3,X03,X14,03,14,NC State,ULL,20,18,9,8,137,Phoenix,Phoenix,A,695,811,55.0,45.0,92.0,110.0,73.34482758620689,76.269230769230774,9.9456310355055617,13.198361472627205
I,R1X4,X04,X13,04,13,Maryland,UTEP,19,22,11,7,136,Phoenix,Phoenix,A,662,824,60.0,45.0,96.0,105.0,77.36666666666666,75.482758620689651,9.7859877148684156,14.214176240046951
I,R1X5,X05,X12,05,12,Syracuse,BYU,21,19,7,8,136,Phoenix,Phoenix,A,786,536,45.0,46.0,101.0,90.0,72.928571428571431,72.18518518518519,14.596791651955996,12.301872898772702
I,R1X6,X06,X11,06,11,Vanderbilt,W Michigan,21,26,9,4,137,Phoenix,Phoenix,A,827,836,55.0,43.0,98.0,96.0,73.833333333333329,79.200000000000003,11.535693400148178,10.672081958705778
I,R1X7,X07,X10,07,10,DePaul,Dayton,21,24,9,8,136,Phoenix,Phoenix,A,573,569,50.0,49.0,89.0,90.0,70.86666666666666,67.96875,9.0249038160464004,9.8154354685617484
I,R1X8,X08,X09,08,09,Alabama,S Illinois,17,25,12,4,136,Phoenix,Phoenix,A,504,749,45.0,52.0,101.0,96.0,72.206896551724142,71.275862068965523,12.211863396303945,11.175393387272118
I,R1Y1,Y01,Y16,01,16,St Joseph's PA,Liberty,27,17,1,14,136,EastRutherford,EastRutherford,A,779,645,57.0,47.0,114.0,91.0,77.785714285714292,68.741935483870961,11.155898961206715,12.821271996519725
I,R1Y2,Y02,Y15,02,15,Oklahoma St,E Washington,26,16,3,12,137,EastRutherford,EastRutherford,A,722,582,57.0,49.0,96.0,100.0,78.206896551724142,70.25,10.158669850291892,12.342218485461078
I,R1Y3,Y03,Y14,03,14,Pittsburgh,UCF,28,24,4,5,137,EastRutherford,EastRutherford,A,731,809,46.0,39.0,90.0,106.0,68.875,70.517241379310349,9.8765821517364998,11.143641111306401
I,R1Y4,Y04,Y13,04,13,Wake Forest,VA Commonwealth,19,23,9,7,136,EastRutherford,EastRutherford,A,839,825,66.0,49.0,119.0,105.0,83.821428571428569,70.799999999999997,11.272766080338972,14.443914520193845
I,R1Y5,Y05,Y12,05,12,Florida,Manhattan,20,24,10,5,136,EastRutherford,EastRutherford,B,592,658,59.0,47.0,112.0,96.0,76.966666666666669,74.34482758620689,14.487887661384214,12.91157155975551
I,R1Y6,Y06,Y11,06,11,Wisconsin,Richmond,24,20,6,12,137,EastRutherford,EastRutherford,A,849,743,51.0,50.0,89.0,75.0,68.63333333333334,64.53125,9.6037608374127199,7.5828110511537874
I,R1Y7,Y07,Y10,07,10,Memphis,South Carolina,21,23,7,10,137,EastRutherford,EastRutherford,A,666,769,60.0,53.0,94.0,91.0,73.571428571428569,70.909090909090907,10.044289676330569,10.6951238857308
I,R1Y8,Y08,Y09,08,09,Texas Tech,Charlotte,22,21,10,8,136,EastRutherford,EastRutherford,A,796,546,44.0,45.0,97.0,105.0,73.40625,79.34482758620689,11.645437344191931,12.8446308709769
I,R1Z1,Z01,Z16,01,16,Kentucky,Florida A&M,26,14,4,16,137,StLouis,StLouis,A,640,593,52.0,55.0,108.0,93.0,73.13333333333334,72.099999999999994,12.880821229857805,10.047719475914258
I,R1Z2,Z02,Z15,02,15,Gonzaga,Valparaiso,27,17,2,12,136,StLouis,StLouis,A,607,826,63.0,49.0,97.0,90.0,82.34482758620689,72.275862068965523,8.535022623119989,8.9438730780432838
I,R1Z3,Z03,Z14,03,14,Georgia Tech,Northern Iowa,23,20,9,9,137,StLouis,StLouis,A,606,714,63.0,47.0,94.0,85.0,78.0625,69.206896551724142,7.0575203683730168,11.111905111014718
I,R1Z4,Z04,Z13,04,13,Kansas,IL Chicago,20,24,8,7,137,StLouis,StLouis,A,636,622,55.0,48.0,96.0,90.0,74.857142857142861,70.0,11.057364338867059,9.4151559355287677
I,R1Z5,Z05,Z12,05,12,Providence,Pacific,20,23,8,7,137,StLouis,StLouis,B,737,727,46.0,51.0,103.0,92.0,71.5,69.166666666666671,12.971121771072847,9.8829257926093028
I,R1Z6,Z06,Z11,06,11,Boston College,Utah,23,23,9,8,137,StLouis,StLouis,A,527,821,52.0,44.0,92.0,87.0,68.75,64.903225806451616,10.641898326896381,11.182806038043196
I,R1Z7,Z07,Z10,07,10,Michigan St,Nevada,18,22,11,8,136,StLouis,StLouis,B,671,699,50.0,53.0,89.0,101.0,71.448275862068968,75.5,9.6117249049292948,9.6150923032490958
I,R1Z8,Z08,Z09,08,09,Washington,UAB,19,20,11,9,137,StLouis,StLouis,B,840,805,62.0,55.0,104.0,94.0,81.433333333333337,74.551724137931032,11.520079089234684,10.162765734394156
I,R2W1,R1W1,R1W8,01,08,Duke,Seton Hall,27,19,5,9,138,Atlanta,Atlanta,A,577,764,56.0,55.0,99.0,91.0,79.75,72.285714285714292,9.7275382291718593,9.497582936339807
I,R2W2,R1W2,R1W7,02,07,Mississippi St,Xavier,25,23,3,10,139,Atlanta,Atlanta,B,675,853,61.0,44.0,105.0,93.0,77.107142857142861,70.424242424242422,9.2131090057059666,10.444747274979907
I,R2W3,R1W3,R1W6,03,06,Texas,North Carolina,23,18,7,10,138,Atlanta,Atlanta,A,793,708,48.0,56.0,122.0,115.0,77.13333333333334,83.071428571428569,15.664680725192655,14.478872715168153
I,R2W4,R1W4,R1W5,04,05,Cincinnati,Illinois,24,24,6,6,139,Atlanta,Atlanta,B,549,623,54.0,51.0,102.0,94.0,76.900000000000006,72.533333333333331,10.839280418920808,11.893228699091301
I,R2X1,R1X1,R1X8,01,08,Stanford,Alabama,29,17,1,12,138,Phoenix,Phoenix,B,783,504,60.0,45.0,100.0,101.0,73.933333333333337,72.206896551724142,8.9960485152587335,12.211863396303945
I,R2X2,R1X2,R1X7,02,07,Connecticut,DePaul,27,21,6,9,138,Phoenix,Phoenix,A,559,573,56.0,50.0,111.0,89.0,79.090909090909093,70.86666666666666,14.024575046473236,9.0249038160464004
I,R2X3,R1X3,R1X6,03,06,NC State,Vanderbilt,20,21,9,9,139,Phoenix,Phoenix,B,695,827,55.0,55.0,92.0,98.0,73.34482758620689,73.833333333333329,9.9456310355055617,11.535693400148178
